| StringConverterFactory   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:26:18:26:39   | findConverter     | findConverter(Class<?>)                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_register_notOnShared                                              | test_register_notOnShared()                                              | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:567:17:567:41                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:567:45:569:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_register_converterNotNull                                         | test_register_converterNotNull()                                         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:562:17:562:46                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:562:50:564:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_register_classNotNull                                             | test_register_classNotNull()                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:557:17:557:42                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:557:46:559:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_Enum_overrideDefaultWithConverter                         | test_convert_Enum_overrideDefaultWithConverter()                         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:546:17:546:62                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:546:66:554:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convertFromString_annotatedFromStringNoToString                   | test_convertFromString_annotatedFromStringNoToString()                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:538:17:538:68                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:538:72:543:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedTwoFromStringMethod                              | test_convert_annotatedTwoFromStringMethod()                              | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:532:17:532:57                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:532:61:535:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedFromStringNoToString                             | test_convert_annotatedFromStringNoToString()                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:526:17:526:58                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:526:62:529:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedToStringNoFromString                             | test_convert_annotatedToStringNoFromString()                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:520:17:520:58                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:520:62:523:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedFromStringConstructorInvalidParameterCount       | test_convert_annotatedFromStringConstructorInvalidParameterCount()       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:514:17:514:80                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:514:84:517:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedFromStringConstructorInvalidParameter            | test_convert_annotatedFromStringConstructorInvalidParameter()            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:508:17:508:75                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:508:79:511:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedFromStringInvalidParameterCount                  | test_convert_annotatedFromStringInvalidParameterCount()                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:502:17:502:69                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:502:73:505:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedFromStringInvalidParameter                       | test_convert_annotatedFromStringInvalidParameter()                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:496:17:496:64                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:496:68:499:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedFromStringInvalidReturnType                      | test_convert_annotatedFromStringInvalidReturnType()                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:490:17:490:65                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:490:69:493:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedToStringInvalidParameters                        | test_convert_annotatedToStringInvalidParameters()                        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:484:17:484:63                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:484:67:487:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedToStringInvalidReturnType                        | test_convert_annotatedToStringInvalidReturnType()                        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:478:17:478:63                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:478:67:481:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedTwoToString                                      | test_convert_annotatedTwoToString()                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:472:17:472:49                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:472:53:475:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotatedMethodAndConstructor                             | test_convert_annotatedMethodAndConstructor()                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:466:17:466:58                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:466:62:469:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationNoMethods                                       | test_convert_annotationNoMethods()                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:460:17:460:48                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:460:52:463:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotation_FromStringFactoryClashingMethods_fromInterface | test_convert_annotation_FromStringFactoryClashingMethods_fromInterface() | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:454:17:454:86                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:454:90:457:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotation_FromStringFactoryClashingMethods_fromClass     | test_convert_annotation_FromStringFactoryClashingMethods_fromClass()     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:448:17:448:82                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:448:86:451:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotation_ToStringFromStringOnSuperClassBeatsInterface   | test_convert_annotation_ToStringFromStringOnSuperClassBeatsInterface()   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:435:17:435:84                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:435:88:445:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotation_FactoryAndToStringOnInterface_usingInterface   | test_convert_annotation_FactoryAndToStringOnInterface_usingInterface()   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:422:17:422:84                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:422:88:432:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotation_FactoryAndToStringOnInterface                  | test_convert_annotation_FactoryAndToStringOnInterface()                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:409:17:409:69                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:409:73:419:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotation_ToStringOnInterface                            | test_convert_annotation_ToStringOnInterface()                            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:396:17:396:59                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:396:63:406:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationFactoryMethod                                   | test_convert_annotationFactoryMethod()                                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:382:17:382:52                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:382:56:393:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationFromStringInvokeException                       | test_convert_annotationFromStringInvokeException()                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:369:17:369:64                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:369:68:379:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationToStringInvokeException                         | test_convert_annotationToStringInvokeException()                         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:355:17:355:62                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:355:66:366:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationSuperFactorySubViaSub2                          | test_convert_annotationSuperFactorySubViaSub2()                          | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:349:17:349:61                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:349:65:352:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationSuperFactorySubViaSub1                          | test_convert_annotationSuperFactorySubViaSub1()                          | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:342:17:342:61                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:342:65:346:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationSuperFactorySubViaSuper                         | test_convert_annotationSuperFactorySubViaSuper()                         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:328:17:328:62                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:328:66:339:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationSuperFactorySuper                               | test_convert_annotationSuperFactorySuper()                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:315:17:315:56                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:315:60:325:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationSubMethodConstructor                            | test_convert_annotationSubMethodConstructor()                            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:302:17:302:59                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:302:63:312:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationSubMethodMethod                                 | test_convert_annotationSubMethodMethod()                                 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:290:17:290:54                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:290:58:299:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationMethodBridgeMethod                              | test_convert_annotationMethodBridgeMethod()                              | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:277:17:277:57                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:277:61:287:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationMethodConstructorCharSequence                   | test_convert_annotationMethodConstructorCharSequence()                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:261:17:261:68                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:261:72:274:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationMethodConstructor                               | test_convert_annotationMethodConstructor()                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:246:17:246:56                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:246:60:258:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationMethodMethodCharSequence                        | test_convert_annotationMethodMethodCharSequence()                        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:230:17:230:63                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:230:67:243:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convert_annotationMethodMethod                                    | test_convert_annotationMethodMethod()                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:216:17:216:51                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:216:55:227:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_findConverterNoGenerics_Object                                    | test_findConverterNoGenerics_Object()                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:211:17:211:51                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:211:55:213:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_findConverterNoGenerics_null                                      | test_findConverterNoGenerics_null()                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:206:17:206:49                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:206:53:208:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_findConverterNoGenerics                                           | test_findConverterNoGenerics()                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:198:17:198:44                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:198:48:203:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_findConverter_Object                                              | test_findConverter_Object()                                              | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:193:17:193:41                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:193:45:195:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_findConverter_null                                                | test_findConverter_null()                                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:188:17:188:39                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:188:43:190:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_findConverter                                                     | test_findConverter()                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:180:17:180:34                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:180:38:185:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convertFromString_nullClass                                       | test_convertFromString_nullClass()                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:175:17:175:48                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:175:52:177:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convertFromString_null                                            | test_convertFromString_null()                                            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:170:17:170:43                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:170:47:172:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convertFromString_inheritNotSearchedFor                           | test_convertFromString_inheritNotSearchedFor()                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:165:17:165:60                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:165:64:167:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convertFromString_inherit                                         | test_convertFromString_inherit()                                         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:158:17:158:46                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:158:50:162:5                                 |
| TestStringConvert                                                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:38:14:38:30                                  | test_convertFromString_enumSubclass                                    | test_convertFromString_enumSubclass()                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:151:17:151:51                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/TestStringConvert.java:151:55:155:5                                 |
