| ConstructorFromStringConverter                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:43:5:43:34                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:43:77:56:5                     | ConstructorFromStringConverter(Class<T>, Constructor<T>)                 |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:43:36:43:47                     | getModifiers(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:45:40:45:57                     |
| SubMethodMethod                                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubMethodMethod.java:27:12:27:26                                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubMethodMethod.java:27:40:29:5                                    | SubMethodMethod(int)                                                     |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubMethodMethod.java:27:28:27:37                                    | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubMethodMethod.java:28:9:28:22                                     |
| SubNoAnnotations                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubNoAnnotations.java:21:12:21:27                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubNoAnnotations.java:21:41:23:5                                   | SubNoAnnotations(int)                                                    |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubNoAnnotations.java:21:29:21:38                                   | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SubNoAnnotations.java:22:9:22:22                                    |
| SuperFactorySub                                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySub.java:21:12:21:26                                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySub.java:21:40:23:5                                    | SuperFactorySub(int)                                                     |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySub.java:21:28:21:37                                    | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySub.java:22:9:22:22                                     |
| SuperFactorySuper                                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySuper.java:31:12:31:28                                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySuper.java:31:42:33:5                                  | SuperFactorySuper(int)                                                   |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySuper.java:31:30:31:39                                  | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/SuperFactorySuper.java:31:12:31:28                                  |
| TypeStringConverter                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/TypeStringConverterFactory.java:65:9:65:27                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/TypeStringConverterFactory.java:65:53:67:9                         | TypeStringConverter(Class<?>)                                            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/TypeStringConverterFactory.java:65:29:65:50                         | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/TypeStringConverterFactory.java:65:9:65:27                          |
| GenericArrayTypeImpl                               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:9:274:28                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:50:276:9                                            | GenericArrayTypeImpl(Type)                                               |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:30:274:47                                            | usedInGenericType0(...)           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:275:34:275:86                                            |
| GenericArrayTypeImpl                               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:9:274:28                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:50:276:9                                            | GenericArrayTypeImpl(Type)                                               |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:30:274:47                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:274:9:274:28                                             |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:31:311:44                                            | usedInGenericType1(...)           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:317:34:317:86                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:31:311:44                                            | getTypeParameters(...)            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:313:52:313:78                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:31:311:44                                            | checkArgument0(...)               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:313:13:313:86                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:31:311:44                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:312:13:312:33                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:31:311:44                                            | disallowPrimitiveType(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:314:13:314:66                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:31:311:44                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:47:311:62                                            | usedInGenericType1(...)           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:317:34:317:86                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:47:311:62                                            | getTypeParameters(...)            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:313:52:313:78                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:47:311:62                                            | checkArgument0(...)               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:313:13:313:86                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:47:311:62                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:312:13:312:33                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:47:311:62                                            | disallowPrimitiveType(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:314:13:314:66                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:47:311:62                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:65:311:84                                            | usedInGenericType1(...)           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:317:34:317:86                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:65:311:84                                            | getTypeParameters(...)            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:313:52:313:78                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:65:311:84                                            | checkArgument0(...)               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:313:13:313:86                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:65:311:84                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:312:13:312:33                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:65:311:84                                            | disallowPrimitiveType(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:314:13:314:66                                            |
| ParameterizedTypeImpl                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:87:318:9                                            | ParameterizedTypeImpl(Type, Class<?>, Type[])                            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:65:311:84                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:311:9:311:29                                             |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:26:461:45                                            | asList(...)                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:465:47:465:67                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:26:461:45                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:463:39:463:70                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:26:461:45                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:464:25:464:42                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:26:461:45                                            | disallowPrimitiveType(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:462:13:462:68                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:26:461:45                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:26:461:45                                            | new ArrayList<Type>(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:465:27:465:68                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:48:461:58                                            | asList(...)                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:465:47:465:67                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:48:461:58                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:463:39:463:70                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:48:461:58                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:464:25:464:42                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:48:461:58                                            | disallowPrimitiveType(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:462:13:462:68                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:48:461:58                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:48:461:58                                            | new ArrayList<Type>(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:465:27:465:68                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:61:461:73                                            | asList(...)                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:465:47:465:67                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:61:461:73                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:463:39:463:70                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:61:461:73                                            | checkNotNull(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:464:25:464:42                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:61:461:73                                            | disallowPrimitiveType(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:462:13:462:68                                            |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:61:461:73                                            | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             |
| TypeVariableImpl                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:9:461:24                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:76:466:9                                            | TypeVariableImpl(D, String, Type[])                                      |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:461:61:461:73                                            | new ArrayList<Type>(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/Types.java:465:27:465:68                                            |
