| StringConverterFactory   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:26:18:26:39   | findConverter     | findConverter(Class<?>)                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | doneWithTestCase                                                       | doneWithTestCase()                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:75:15:75:30                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:75:33:83:3                                       |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | initTestCase                                                           | initTestCase()                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:63:15:63:26                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:63:29:72:3                                       |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | clearEvoSuiteFramework                                                 | clearEvoSuiteFramework()                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:57:22:57:43                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:57:46:60:3                                       |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | initEvoSuiteFramework                                                  | initEvoSuiteFramework()                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:42:22:42:42                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:42:46:54:3                                       |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | TypedAdapter_ESTest_scaffolding                                        | TypedAdapter_ESTest_scaffolding()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                      |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | resetClasses                                                           | resetClasses()                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:104:23:104:34                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:104:38:124:3                                     |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | initializeClasses                                                      | initializeClasses()                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:92:23:92:39                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:92:43:102:3                                      |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | <obinit>                                                               | <obinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                      |
| TypedAdapter_ESTest_scaffolding                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                     | <clinit>                                                               | <clinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/TypedAdapter_ESTest_scaffolding.java:31:14:31:44                                      |
| ClassOwnership                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                             | detectJvmBehavior                                                      | detectJvmBehavior()                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:127:39:127:55                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:127:59:139:9                                                               |
| ClassOwnership                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                             | ClassOwnership                                                         | ClassOwnership()                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                              |
| ClassOwnership                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                             | <clinit>                                                               | <clinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:103:18:103:31                                                              |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | checkArgument2                                                         | checkArgument2(boolean, String, Object[])                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:748:17:748:30                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:749:90:753:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | getArrayClass                                                          | getArrayClass(Class<?>)                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:589:21:589:33                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:589:59:591:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | getComponentType                                                       | getComponentType(Type)                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:175:17:175:32                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:175:45:200:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | toString                                                               | toString(Type)                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:171:19:171:26                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:171:39:173:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | supertypeOf                                                            | supertypeOf(Type)                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:158:25:158:35                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:158:54:160:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | subtypeOf                                                              | subtypeOf(Type)                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:153:25:153:33                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:153:52:155:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | newArtificialTypeVariable                                              | newArtificialTypeVariable(D, String, Type[])                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:146:59:146:83                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:147:57:150:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | newParameterizedType                                                   | newParameterizedType(Class<?>, Type[])                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:95:30:95:49                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:95:88:98:5                                                                 |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | newParameterizedTypeWithOwner                                          | newParameterizedTypeWithOwner(Type, Class<?>, Type[])                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:83:30:83:58                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:84:66:92:5                                                                 |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | newArrayType                                                           | newArrayType(Type)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:61:17:61:28                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:61:50:77:5                                                                 |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | Types                                                                  | Types()                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:791:13:791:17                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:791:21:791:22                                                              |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | equal                                                                  | equal(Object, Object)                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:787:28:787:32                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:787:60:789:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | format                                                                 | format(String, Object[])                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:755:27:755:32                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:755:67:785:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | checkArgument1                                                         | checkArgument1(boolean, Object)                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:742:25:742:38                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:742:81:746:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | checkArgument0                                                         | checkArgument0(boolean)                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:736:25:736:38                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:736:60:740:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | checkNotNull                                                           | checkNotNull(T)                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:729:26:729:37                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:729:52:734:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | disallowPrimitiveType                                                  | disallowPrimitiveType(Type[], String)                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:579:25:579:45                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:579:76:586:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | filterUpperBounds                                                      | filterUpperBounds(List<Type>)                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:569:31:569:47                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:569:68:577:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | toArray                                                                | toArray(Collection<Type>)                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:565:27:565:33                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:565:59:567:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | newProxy                                                               | newProxy(Class<T>, InvocationHandler)                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:388:26:388:33                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:388:86:395:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | newTypeVariableImpl                                                    | newTypeVariableImpl(D, String, Type[])                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:378:67:378:85                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:379:63:386:5                                                               |
| Types                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:58:13:58:17                                                               | subtypeOfComponentType                                                 | subtypeOfComponentType(Type[])                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:255:25:255:46                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:255:63:269:5                                                               |
| GenericArrayTypeImpl                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                             | equals                                                                 | equals(Object)                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:295:24:295:29                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:295:43:301:9                                                               |
| GenericArrayTypeImpl                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                             | hashCode                                                               | hashCode()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:290:20:290:27                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:290:31:292:9                                                               |
| GenericArrayTypeImpl                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                             | toString                                                               | toString()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:285:23:285:30                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:285:34:287:9                                                               |
| GenericArrayTypeImpl                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                             | getGenericComponentType                                                | getGenericComponentType()                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:280:21:280:43                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:280:47:282:9                                                               |
| GenericArrayTypeImpl                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                             | GenericArrayTypeImpl                                                   | GenericArrayTypeImpl(Type)                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:275:9:275:28                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:275:50:277:9                                                               |
| GenericArrayTypeImpl                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                             | <clinit>                                                               | <clinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:271:32:271:51                                                              |
| JavaVersion                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                             | usedInGenericType1                                                     | usedInGenericType1(Type[])                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:704:20:704:37                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:704:53:710:9                                                               |
| JavaVersion                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                             | jdkTypeDuplicatesOwnerName                                             | jdkTypeDuplicatesOwnerName()                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:700:17:700:42                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:700:46:702:9                                                               |
| JavaVersion                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                             | typeName                                                               | typeName(Type)                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:696:16:696:23                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:696:36:698:9                                                               |
| JavaVersion                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                             | JavaVersion                                                            | JavaVersion()                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                              |
| JavaVersion                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                             | <clinit>                                                               | <clinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:593:10:593:20                                                              |
| NativeTypeVariableEquals                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:723:24:723:47                                                             | NativeTypeVariableEquals                                               | NativeTypeVariableEquals()                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:723:24:723:47                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:723:24:723:47                                                              |
| NativeTypeVariableEquals                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:723:24:723:47                                                             | <clinit>                                                               | <clinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:723:24:723:47                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:723:24:723:47                                                              |
| ParameterizedTypeImpl                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:306:32:306:52                                                             | equals                                                                 | equals(Object)                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:365:24:365:29                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/Types.java:365:45:373:9                                                               |
