| Headers                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVParser.java:196:9:196:15            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVParser.java:196:87:199:9            | Headers(Map<String,Integer>, List<String>)                                                                                                                                                     |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVParser.java:196:17:196:52            | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVParser.java:196:9:196:15            |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | getQuoteCharacter(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:71:44:71:69                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | getIgnoreSurroundingSpaces(...) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:73:40:73:74                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | getIgnoreEmptyLines(...)        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:74:33:74:60                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | getEscapeCharacter(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:70:41:70:67                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | getDelimiterString(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:69:26:69:52                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | getCommentMarker(...)           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:72:47:72:71                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | mapNullToDisabled(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:70:23:70:68                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | mapNullToDisabled(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:71:26:71:70                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | mapNullToDisabled(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:72:29:72:72                 |
| Lexer                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:72:77:5                  | Lexer(CSVFormat, ExtendedBufferedReader)                                                                                                                                                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:35:67:69                  | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/Lexer.java:67:5:67:9                   |
| Stats                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:9:51:13        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:41:54:9        | Stats(int, int)                                                                                                                                                                                |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:15:51:25        | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:9:51:13        |
| Stats                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:9:51:13        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:41:54:9        | Stats(int, int)                                                                                                                                                                                |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:28:51:38        | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/test/java/org/apache/commons/csv/PerformanceTest.java:51:9:51:13        |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1362:13:1362:34          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1362:13:1362:34          | toStringArray(...)              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1390:31:1390:59         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1362:13:1362:34          | validate(...)                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1399:9:1399:18          |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1362:13:1362:34          | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1363:13:1363:37          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1363:13:1363:37          | toStringArray(...)              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1390:31:1390:59         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1363:13:1363:37          | validate(...)                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1399:9:1399:18          |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1363:13:1363:37          | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1364:13:1364:37          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1364:13:1364:37          | toStringArray(...)              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1390:31:1390:59         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1364:13:1364:37          | validate(...)                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1399:9:1399:18          |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1364:13:1364:37          | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1365:13:1365:40          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1365:13:1365:40          | toStringArray(...)              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1390:31:1390:59         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1365:13:1365:40          | validate(...)                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1399:9:1399:18          |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1365:13:1365:40          | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1366:13:1366:34          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1366:13:1366:34          | toStringArray(...)              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1390:31:1390:59         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1366:13:1366:34          | validate(...)                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1399:9:1399:18          |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1366:13:1366:34          | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1367:13:1367:49          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1367:13:1367:49          | toStringArray(...)              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1390:31:1390:59         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1367:13:1367:49          | validate(...)                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1399:9:1399:18          |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1367:13:1367:49          | super(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         |
| CSVFormat              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1361:13:1361:21         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1379:60:1400:5          | CSVFormat(String, Character, QuoteMode, Character, Character, boolean, boolean, String, String, Object[], String[], boolean, boolean, boolean, boolean, boolean, boolean, DuplicateHeaderMode) |   18 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1368:13:1368:42          | clone(...)                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1391:24:1391:36         |
